Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2018","2018","%","9.5","E","Estimated value","Estimated | Integrated Household Survey | The individual is listed as the person within the household who has the right to sell the land"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2019","2019","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2018","2018","%","22.7","E","Estimated value","Estimated | Integrated Household Survey | The individual is listed as the person within the household who has the right to sell the land"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2019","2019","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","694","Sierra Leone","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2018","2018","%","39.6","A","Official value","Country Data | Annual Agricultural Survey | Documented ownership. the right to sell and the right to bequeath are the criteria used to produce the estimate."
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2019","2019","%","40.8","A","Official value","Country Data | Annual Agricultural Survey | Documented ownership. the right to sell and the right to bequeath are the criteria used to produce the estimate."
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2018","2018","%","31.1","A","Official value","Country Data | Annual Agricultural Survey | Documented ownership. the right to sell and the right to bequeath are the criteria used to produce the estimate."
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2019","2019","%","30.4","A","Official value","Country Data | Annual Agricultural Survey | Documented ownership. the right to sell and the right to bequeath are the criteria used to produce the estimate."
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2018","2018","%","48.7","A","Official value","Country Data | Annual Agricultural Survey | Documented ownership. the right to sell and the right to bequeath are the criteria used to produce the estimate."
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2019","2019","%","52","A","Official value","Country Data | Annual Agricultural Survey | Documented ownership. the right to sell and the right to bequeath are the criteria used to produce the estimate."
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","800","Uganda","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2019","2019","%","42.1","E","Estimated value","Estimated | National Panel Survey | The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell the parcel."
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2019","2019","%","38.8","E","Estimated value","Estimated | National Panel Survey | The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell the parcel."
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2019","2019","%","45.7","E","Estimated value","Estimated | National Panel Survey | The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell the parcel."
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","834","United Republic of Tanzania","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2019","2019","%","45.3","A","Official value","Country Data | Labour Force Survey | The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell or has the right to bequeath the parcel."
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-_T","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (both sexes or no breakdown by sex)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2019","2019","%","44.9","A","Official value","Country Data | Labour Force Survey | The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell or has the right to bequeath the parcel."
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-F","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (female)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2018","2018","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2019","2019","%","45.9","A","Official value","Country Data | Labour Force Survey | The individual is listed as owner/ holder of use rights over the parcel if her/his name is listed in the title or ownership document of the parcel or has the right to sell or has the right to bequeath the parcel."
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2020","2020","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2021","2021","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2022","2022","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2023","2023","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","716","Zimbabwe","6121","Value","SP_LGL_LNDAGSEC-M","5.a.1 Proportion of people with ownership or secure rights over agricultural land, by sex (male)","2024","2024","%","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
